Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Custom.1,delvery_time
CA-2016-124975,22-06-2016,25-06-2016,First Class,MG-17875,Michael Grace,Home Office,United States,Aurora,Illinois,60505,Central,FUR-TA-10002645,Furniture,Tables,796.425,3,On Tme
CA-2016-168767,10-04-2016,15-04-2016,Standard Class,DM-12955,Dario Medina,Corporate,United States,Sacramento,California,95823,West,OFF-BI-10000773,Office Supplies,Binders,12.832,5,Late Delivery
CA-2017-114482,21-11-2017,25-11-2017,Second Class,DM-13345,Denise Monton,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-PA-10003845,Office Supplies,Paper,40.46,4,On Tme
CA-2017-114482,21-11-2017,25-11-2017,Second Class,DM-13345,Denise Monton,Corporate,United States,Des Moines,Iowa,50315,Central,TEC-PH-10001580,Technology,Phones,404.94,4,On Tme
CA-2017-137673,05-09-2017,10-09-2017,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,San Diego,California,92105,West,TEC-AC-10002345,Technology,Accessories,116,5,Late Delivery
CA-2017-132731,24-11-2017,28-11-2017,Standard Class,GA-14515,George Ashbrook,Consumer,United States,Dallas,Texas,75081,Central,TEC-PH-10004120,Technology,Phones,657.552,4,On Tme
CA-2018-148922,10-12-2018,15-12-2018,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,39212,South,TEC-AC-10001838,Technology,Accessories,599.97,5,Late Delivery
CA-2018-148922,10-12-2018,15-12-2018,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,39212,South,TEC-PH-10000148,Technology,Phones,38.97,5,Late Delivery
CA-2018-148922,10-12-2018,15-12-2018,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,39212,South,OFF-BI-10003476,Office Supplies,Binders,45.84,5,Late Delivery
CA-2017-130680,24-06-2017,29-06-2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,San Diego,California,92024,West,TEC-PH-10004833,Technology,Phones,38.24,5,Late Delivery
CA-2016-141145,17-09-2016,23-09-2016,Standard Class,DB-13405,Denny Blanton,Consumer,United States,Orlando,Florida,32839,South,TEC-AC-10001465,Technology,Accessories,87.168,6,Late Delivery
US-2017-152835,19-05-2017,23-05-2017,Standard Class,RP-19855,Roy Phan,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-AR-10003056,Office Supplies,Art,21.4,4,On Tme
CA-2017-155565,28-05-2017,28-05-2017,Same Day,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10035,East,OFF-SU-10001218,Office Supplies,Supplies,54.9,0,Fast Delivery
CA-2015-110849,18-04-2015,23-04-2015,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10002859,Technology,Machines,287.968,5,Late Delivery
CA-2015-110849,18-04-2015,23-04-2015,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10002375,Office Supplies,Art,13.12,5,Late Delivery
CA-2015-110849,18-04-2015,23-04-2015,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10000657,Office Supplies,Art,10.75,5,Late Delivery
CA-2015-110849,18-04-2015,23-04-2015,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90049,West,OFF-FA-10000134,Office Supplies,Fasteners,11.62,5,Late Delivery
CA-2017-145842,17-06-2017,20-06-2017,Second Class,FM-14380,Fred McMath,Consumer,United States,New York City,New York,10024,East,OFF-ST-10000419,Office Supplies,Storage,40.74,3,On Tme
CA-2015-158771,09-05-2015,09-05-2015,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-ST-10000107,Office Supplies,Storage,83.25,0,Fast Delivery
CA-2015-158771,09-05-2015,09-05-2015,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-LA-10001641,Office Supplies,Labels,9.45,0,Fast Delivery
CA-2015-158771,09-05-2015,09-05-2015,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-LA-10003121,Office Supplies,Labels,20.65,0,Fast Delivery
CA-2015-158771,09-05-2015,09-05-2015,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-PA-10002689,Office Supplies,Paper,45.36,0,Fast Delivery
CA-2017-157511,18-09-2017,20-09-2017,First Class,SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10002107,Furniture,Furnishings,5.352,2,Fast Delivery
CA-2017-157511,18-09-2017,20-09-2017,First Class,SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10002647,Furniture,Chairs,99.372,2,Fast Delivery
CA-2017-157511,18-09-2017,20-09-2017,First Class,SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10002257,Office Supplies,Art,2.672,2,Fast Delivery
CA-2018-121216,23-12-2018,25-12-2018,Second Class,MM-17920,Michael Moore,Consumer,United States,College Station,Texas,77840,Central,OFF-PA-10004519,Office Supplies,Paper,28.672,2,Fast Delivery
CA-2018-121216,23-12-2018,25-12-2018,Second Class,MM-17920,Michael Moore,Consumer,United States,College Station,Texas,77840,Central,OFF-AP-10001947,Office Supplies,Appliances,29.312,2,Fast Delivery
CA-2018-155292,30-10-2018,01-11-2018,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,40475,South,OFF-ST-10004963,Office Supplies,Storage,105.98,2,Fast Delivery
CA-2018-155292,30-10-2018,01-11-2018,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,40475,South,OFF-SU-10002573,Office Supplies,Supplies,35.06,2,Fast Delivery
CA-2018-155292,30-10-2018,01-11-2018,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,40475,South,FUR-CH-10000553,Furniture,Chairs,33.94,2,Fast Delivery
CA-2018-155292,30-10-2018,01-11-2018,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,40475,South,OFF-LA-10001982,Office Supplies,Labels,30,2,Fast Delivery
CA-2017-152555,29-03-2017,02-04-2017,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10001295,Office Supplies,Paper,45.528,4,On Tme
CA-2017-152555,29-03-2017,02-04-2017,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,60653,Central,FUR-CH-10002965,Furniture,Chairs,844.116,4,On Tme
CA-2017-152555,29-03-2017,02-04-2017,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10001254,Technology,Phones,812.736,4,On Tme
CA-2018-107832,23-11-2018,26-11-2018,Second Class,FH-14275,Frank Hawley,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10001658,Office Supplies,Binders,7.476,3,On Tme
CA-2015-120838,23-03-2015,26-03-2015,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Los Angeles,California,90036,West,OFF-ST-10000585,Office Supplies,Storage,330.4,3,On Tme
CA-2015-120838,23-03-2015,26-03-2015,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Los Angeles,California,90036,West,TEC-PH-10003484,Technology,Phones,604.752,3,On Tme
CA-2018-118542,01-12-2018,05-12-2018,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10004735,Office Supplies,Paper,45.36,4,On Tme
CA-2018-118542,01-12-2018,05-12-2018,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10003429,Office Supplies,Binders,10.128,4,On Tme
CA-2018-152737,07-11-2018,12-11-2018,Standard Class,TS-21505,Tony Sayre,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10002982,Office Supplies,Binders,21.792,5,Late Delivery
CA-2018-152737,07-11-2018,12-11-2018,Standard Class,TS-21505,Tony Sayre,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10004975,Technology,Accessories,439.8,5,Late Delivery
CA-2018-109757,04-09-2018,09-09-2018,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East,OFF-AR-10002335,Office Supplies,Art,8.256,5,Late Delivery
CA-2018-109757,04-09-2018,09-09-2018,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East,OFF-BI-10004001,Office Supplies,Binders,25.56,5,Late Delivery
CA-2018-109757,04-09-2018,09-09-2018,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East,OFF-BI-10001634,Office Supplies,Binders,4.368,5,Late Delivery
CA-2018-109757,04-09-2018,09-09-2018,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East,OFF-PA-10000007,Office Supplies,Paper,11.52,5,Late Delivery
CA-2017-130029,03-07-2017,06-07-2017,First Class,GT-14755,Guy Thornton,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10000552,Office Supplies,Paper,12.96,3,On Tme
CA-2017-130029,03-07-2017,06-07-2017,First Class,GT-14755,Guy Thornton,Consumer,United States,Los Angeles,California,90049,West,OFF-FA-10001135,Office Supplies,Fasteners,3.96,3,On Tme
CA-2018-103877,07-09-2018,14-09-2018,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Independence,Missouri,64055,Central,OFF-BI-10003650,Office Supplies,Binders,1577.94,7,Late Delivery
CA-2017-137176,09-09-2017,14-09-2017,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Dallas,Texas,75220,Central,FUR-FU-10003832,Furniture,Furnishings,15.008,5,Late Delivery
CA-2018-168109,03-07-2018,03-07-2018,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,98105,West,TEC-AC-10003628,Technology,Accessories,59.98,0,Fast Delivery
CA-2018-168109,03-07-2018,03-07-2018,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,98105,West,TEC-MA-10001148,Technology,Machines,2395.2,0,Fast Delivery
CA-2018-168109,03-07-2018,03-07-2018,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,98105,West,TEC-AC-10002049,Technology,Accessories,1687.8,0,Fast Delivery
CA-2018-168109,03-07-2018,03-07-2018,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10000702,Technology,Phones,7.992,0,Fast Delivery
US-2018-126081,29-06-2018,04-07-2018,Standard Class,FC-14335,Fred Chung,Corporate,United States,Mesquite,Texas,75150,Central,OFF-PA-10003953,Office Supplies,Paper,5.184,5,Late Delivery
CA-2018-117023,07-08-2018,12-08-2018,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Long Beach,New York,11561,East,OFF-AR-10003602,Office Supplies,Art,11.68,5,Late Delivery
CA-2018-117023,07-08-2018,12-08-2018,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Long Beach,New York,11561,East,OFF-AR-10004062,Office Supplies,Art,104.8,5,Late Delivery
CA-2016-143532,19-03-2016,24-03-2016,Standard Class,DC-12850,Dan Campbell,Consumer,United States,North Miami,Florida,33161,South,OFF-PA-10001560,Office Supplies,Paper,14.496,5,Late Delivery
CA-2017-103163,07-06-2017,11-06-2017,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Bakersfield,California,93309,West,OFF-BI-10003305,Office Supplies,Binders,4.784,4,On Tme
CA-2017-103163,07-06-2017,11-06-2017,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Bakersfield,California,93309,West,OFF-PA-10004000,Office Supplies,Paper,4.73,4,On Tme
CA-2017-104157,25-07-2017,29-07-2017,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Jackson,Mississippi,39212,South,OFF-ST-10000321,Office Supplies,Storage,7.89,4,On Tme
CA-2017-104157,25-07-2017,29-07-2017,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Jackson,Mississippi,39212,South,OFF-PA-10004665,Office Supplies,Paper,65.5,4,On Tme
CA-2017-104157,25-07-2017,29-07-2017,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Jackson,Mississippi,39212,South,FUR-TA-10004915,Furniture,Tables,2430.08,4,On Tme
CA-2018-117807,01-10-2018,07-10-2018,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Fremont,Nebraska,68025,Central,OFF-PA-10000994,Office Supplies,Paper,104.85,6,Late Delivery
CA-2016-121650,10-12-2016,16-12-2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,49201,Central,OFF-AR-10001149,Office Supplies,Art,3.9,6,Late Delivery
CA-2016-121650,10-12-2016,16-12-2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,49201,Central,FUR-TA-10003569,Furniture,Tables,801.96,6,Late Delivery
CA-2016-121650,10-12-2016,16-12-2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,49201,Central,FUR-CH-10004289,Furniture,Chairs,191.96,6,Late Delivery
CA-2016-121650,10-12-2016,16-12-2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,49201,Central,OFF-LA-10001045,Office Supplies,Labels,2.61,6,Late Delivery
CA-2018-161823,03-09-2018,08-09-2018,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10002053,Office Supplies,Art,5.96,5,Late Delivery
CA-2018-121839,24-09-2018,28-09-2018,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Lancaster,Ohio,43130,East,TEC-PH-10002885,Technology,Phones,1169.694,4,On Tme
CA-2018-158729,19-12-2018,21-12-2018,First Class,AC-10450,Amy Cox,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-SU-10002881,Office Supplies,Supplies,1665.62,2,Fast Delivery
CA-2018-146535,24-11-2018,30-11-2018,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Richmond,Kentucky,40475,South,OFF-BI-10000546,Office Supplies,Binders,2.88,6,Late Delivery
CA-2018-146535,24-11-2018,30-11-2018,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Richmond,Kentucky,40475,South,OFF-ST-10001526,Office Supplies,Storage,1443.96,6,Late Delivery
CA-2015-154186,13-12-2015,15-12-2015,Second Class,RA-19285,Ralph Arnett,Consumer,United States,Houston,Texas,77070,Central,OFF-SU-10001574,Office Supplies,Supplies,2.92,2,Fast Delivery
CA-2017-108434,05-12-2017,07-12-2017,Second Class,JG-15160,James Galang,Consumer,United States,New York City,New York,10024,East,OFF-ST-10002615,Office Supplies,Storage,465.18,2,Fast Delivery
CA-2017-164154,11-09-2017,17-09-2017,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Toledo,Ohio,43615,East,OFF-BI-10001658,Office Supplies,Binders,22.428,6,Late Delivery
CA-2017-164154,11-09-2017,17-09-2017,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Toledo,Ohio,43615,East,OFF-ST-10002562,Office Supplies,Storage,37.52,6,Late Delivery
CA-2018-148012,09-12-2018,15-12-2018,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10004757,Office Supplies,Art,2.624,6,Late Delivery
CA-2015-102869,09-09-2015,14-09-2015,Second Class,LC-17140,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000788,Office Supplies,Paper,15.552,5,Late Delivery
CA-2015-102869,09-09-2015,14-09-2015,Second Class,LC-17140,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10002134,Technology,Accessories,64.704,5,Late Delivery
CA-2015-102869,09-09-2015,14-09-2015,Second Class,LC-17140,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10002456,Furniture,Furnishings,17.472,5,Late Delivery
CA-2015-102869,09-09-2015,14-09-2015,Second Class,LC-17140,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002549,Technology,Phones,135.516,5,Late Delivery
CA-2018-138310,26-06-2018,30-06-2018,Standard Class,NP-18700,Nora Preis,Consumer,United States,Denver,Colorado,80219,West,TEC-AC-10001990,Technology,Accessories,431.928,4,On Tme
CA-2015-159835,17-11-2015,24-11-2015,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10002137,Office Supplies,Paper,12.448,7,Late Delivery
CA-2015-159835,17-11-2015,24-11-2015,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10004997,Furniture,Chairs,657.93,7,Late Delivery
CA-2018-112956,21-08-2018,27-08-2018,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,21044,East,OFF-PA-10000357,Office Supplies,Paper,277.4,6,Late Delivery
CA-2018-112956,21-08-2018,27-08-2018,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,21044,East,FUR-FU-10003976,Furniture,Furnishings,25.16,6,Late Delivery
CA-2018-112956,21-08-2018,27-08-2018,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,21044,East,FUR-FU-10004960,Furniture,Furnishings,91.92,6,Late Delivery
CA-2017-119683,12-03-2017,16-03-2017,Second Class,CK-12595,Clytie Kelty,Consumer,United States,New York City,New York,10024,East,OFF-EN-10001099,Office Supplies,Envelopes,29.34,4,On Tme
CA-2015-163559,23-09-2015,28-09-2015,Second Class,ST-20530,Shui Tom,Consumer,United States,New York City,New York,10035,East,OFF-BI-10002026,Office Supplies,Binders,139.44,5,Late Delivery
CA-2015-140228,28-04-2015,03-05-2015,Standard Class,GB-14530,George Bell,Corporate,United States,Newark,Ohio,43055,East,OFF-LA-10001613,Office Supplies,Labels,6.912,5,Late Delivery
CA-2015-140228,28-04-2015,03-05-2015,Standard Class,GB-14530,George Bell,Corporate,United States,Newark,Ohio,43055,East,OFF-ST-10002214,Office Supplies,Storage,27.096,5,Late Delivery
CA-2015-140228,28-04-2015,03-05-2015,Standard Class,GB-14530,George Bell,Corporate,United States,Newark,Ohio,43055,East,OFF-ST-10001128,Office Supplies,Storage,177.568,5,Late Delivery
US-2017-131674,29-11-2017,01-12-2017,Second Class,NC-18535,Nick Crebassa,Corporate,United States,Dallas,Texas,75217,Central,TEC-AC-10004864,Technology,Accessories,58.416,2,Fast Delivery
CA-2016-110093,03-12-2016,08-12-2016,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10000174,Office Supplies,Paper,16.448,5,Late Delivery
CA-2016-110093,03-12-2016,08-12-2016,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10000171,Technology,Accessories,36.784,5,Late Delivery
CA-2018-112529,19-11-2018,21-11-2018,First Class,SC-20770,Stewart Carmichael,Corporate,United States,San Antonio,Texas,78207,Central,FUR-TA-10002622,Furniture,Tables,718.116,2,Fast Delivery
CA-2018-112529,19-11-2018,21-11-2018,First Class,SC-20770,Stewart Carmichael,Corporate,United States,San Antonio,Texas,78207,Central,OFF-AR-10001915,Office Supplies,Art,31.776,2,Fast Delivery
CA-2017-154536,05-09-2017,09-09-2017,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004410,Office Supplies,Binders,9.555,4,On Tme
CA-2018-141929,04-09-2018,08-09-2018,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10004632,Office Supplies,Binders,487.984,4,On Tme
CA-2018-141929,04-09-2018,08-09-2018,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,West,TEC-PH-10002185,Technology,Phones,5.56,4,On Tme
CA-2018-141929,04-09-2018,08-09-2018,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,West,OFF-ST-10002974,Office Supplies,Storage,217.85,4,On Tme
CA-2017-109743,22-09-2017,29-09-2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Smyrna,Tennessee,37167,South,OFF-AR-10003727,Office Supplies,Art,40.776,7,Late Delivery
CA-2017-109743,22-09-2017,29-09-2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Smyrna,Tennessee,37167,South,TEC-PH-10004071,Technology,Phones,63.936,7,Late Delivery
CA-2015-159184,14-09-2015,19-09-2015,Standard Class,JC-15775,John Castell,Consumer,United States,Macon,Georgia,31204,South,FUR-FU-10002878,Furniture,Furnishings,142.4,5,Late Delivery
CA-2015-159184,14-09-2015,19-09-2015,Standard Class,JC-15775,John Castell,Consumer,United States,Macon,Georgia,31204,South,OFF-BI-10001890,Office Supplies,Binders,7.16,5,Late Delivery
CA-2018-113530,19-05-2018,21-05-2018,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109,West,FUR-CH-10002647,Furniture,Chairs,681.408,2,Fast Delivery
CA-2018-113530,19-05-2018,21-05-2018,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109,West,OFF-AR-10001315,Office Supplies,Art,3.52,2,Fast Delivery
CA-2018-113530,19-05-2018,21-05-2018,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109,West,OFF-AR-10000122,Office Supplies,Art,5.58,2,Fast Delivery
CA-2018-113530,19-05-2018,21-05-2018,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109,West,TEC-AC-10001465,Technology,Accessories,36.32,2,Fast Delivery
CA-2015-169726,09-08-2015,13-08-2015,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10004600,Office Supplies,Binders,2060.744,4,On Tme
CA-2018-155957,26-11-2018,30-11-2018,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Columbus,Ohio,43229,East,OFF-AP-10002082,Office Supplies,Appliances,52.272,4,On Tme
CA-2018-155957,26-11-2018,30-11-2018,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Columbus,Ohio,43229,East,OFF-AP-10004708,Office Supplies,Appliances,213.136,4,On Tme
CA-2018-132178,03-05-2018,08-05-2018,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,90004,West,OFF-ST-10000464,Office Supplies,Storage,69.52,5,Late Delivery
CA-2018-132178,03-05-2018,08-05-2018,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,90004,West,OFF-ST-10000025,Office Supplies,Storage,763.44,5,Late Delivery
CA-2017-145177,10-11-2017,14-11-2017,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-LA-10001613,Office Supplies,Labels,9.216,4,On Tme
CA-2017-145177,10-11-2017,14-11-2017,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,TEC-PH-10000376,Technology,Phones,41.958,4,On Tme
CA-2017-145177,10-11-2017,14-11-2017,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10004039,Office Supplies,Paper,89.568,4,On Tme
CA-2017-145177,10-11-2017,14-11-2017,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10001776,Office Supplies,Paper,22.248,4,On Tme
CA-2017-145177,10-11-2017,14-11-2017,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-AP-10002457,Office Supplies,Appliances,334.88,4,On Tme
CA-2017-145177,10-11-2017,14-11-2017,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,FUR-FU-10000758,Furniture,Furnishings,148.288,4,On Tme
CA-2017-145177,10-11-2017,14-11-2017,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10000682,Office Supplies,Paper,4.624,4,On Tme
CA-2017-145177,10-11-2017,14-11-2017,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,TEC-AC-10002550,Technology,Accessories,178.92,4,On Tme
CA-2017-145177,10-11-2017,14-11-2017,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-BI-10002082,Office Supplies,Binders,69.888,4,On Tme
CA-2015-156594,20-12-2015,23-12-2015,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10004632,Office Supplies,Binders,487.984,3,On Tme
CA-2015-156594,20-12-2015,23-12-2015,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10001725,Office Supplies,Art,47.3,3,On Tme
CA-2015-156594,20-12-2015,23-12-2015,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10004269,Office Supplies,Art,4.13,3,On Tme
CA-2015-156594,20-12-2015,23-12-2015,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10003007,Office Supplies,Binders,155.12,3,On Tme
CA-2015-146528,25-07-2015,27-07-2015,Second Class,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,90045,West,OFF-PA-10002195,Office Supplies,Paper,6.48,2,Fast Delivery
CA-2015-146528,25-07-2015,27-07-2015,Second Class,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,90045,West,OFF-SU-10002522,Office Supplies,Supplies,15.52,2,Fast Delivery
CA-2016-168459,22-11-2016,27-11-2016,Standard Class,MC-17275,Marc Crier,Consumer,United States,Memphis,Tennessee,38109,South,OFF-BI-10003712,Office Supplies,Binders,2.946,5,Late Delivery
CA-2016-168459,22-11-2016,27-11-2016,Standard Class,MC-17275,Marc Crier,Consumer,United States,Memphis,Tennessee,38109,South,OFF-FA-10004854,Office Supplies,Fasteners,55.104,5,Late Delivery
CA-2018-109960,09-12-2018,11-12-2018,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,TEC-AC-10004859,Technology,Accessories,104.88,2,Fast Delivery
CA-2018-109960,09-12-2018,11-12-2018,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-AR-10001860,Office Supplies,Art,34.7,2,Fast Delivery
CA-2018-109960,09-12-2018,11-12-2018,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-BI-10001636,Office Supplies,Binders,33.72,2,Fast Delivery
CA-2018-109960,09-12-2018,11-12-2018,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-PA-10000349,Office Supplies,Paper,14.94,2,Fast Delivery
CA-2018-133004,31-08-2018,05-09-2018,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Lawrence,Indiana,46226,Central,OFF-AP-10002439,Office Supplies,Appliances,638.73,5,Late Delivery
CA-2018-168102,24-04-2018,30-04-2018,Standard Class,CP-12340,Christine Phan,Corporate,United States,Jacksonville,Florida,32216,South,OFF-ST-10001370,Office Supplies,Storage,113.568,6,Late Delivery
CA-2018-158036,08-09-2018,14-09-2018,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Dublin,Ohio,43017,East,TEC-AC-10002558,Technology,Accessories,9.096,6,Late Delivery
CA-2016-128083,12-03-2016,17-03-2016,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317,South,OFF-EN-10004030,Office Supplies,Envelopes,8.688,5,Late Delivery
